0.000000E+00	1.916371E+00
1.000000E-03	1.894425E+00
2.000000E-03	1.897097E+00
3.000000E-03	1.931850E+00
4.000000E-03	1.929553E+00
5.000000E-03	1.942764E+00
6.000000E-03	1.945007E+00
7.000000E-03	1.921998E+00
8.000000E-03	1.946524E+00
9.000000E-03	1.939673E+00
1.000000E-02	1.960571E+00
1.100000E-02	1.950009E+00
1.200000E-02	1.973575E+00
1.300000E-02	1.964274E+00
1.400000E-02	1.966026E+00
1.500000E-02	1.971476E+00
1.600000E-02	1.956428E+00
1.700000E-02	1.936454E+00
1.800000E-02	1.958929E+00
1.900000E-02	1.964203E+00
2.000000E-02	1.957022E+00
2.100000E-02	1.966654E+00
2.200000E-02	1.945428E+00
2.300000E-02	1.946872E+00
2.400000E-02	1.980408E+00
2.500000E-02	1.951101E+00
2.600000E-02	1.935694E+00
2.700000E-02	1.949088E+00
2.800000E-02	1.949640E+00
2.900000E-02	1.966049E+00
3.000000E-02	1.934442E+00
3.100000E-02	1.942449E+00
3.200000E-02	1.940800E+00
3.300000E-02	1.929651E+00
3.400000E-02	1.919786E+00
3.500000E-02	1.920183E+00
3.600000E-02	1.908172E+00
3.700000E-02	1.919685E+00
3.800000E-02	1.944563E+00
3.900000E-02	1.945413E+00
4.000000E-02	1.924664E+00
4.100000E-02	1.959318E+00
4.200000E-02	1.959015E+00
4.300000E-02	1.958383E+00
4.400000E-02	1.968083E+00
4.500000E-02	1.967187E+00
4.600000E-02	1.946349E+00
4.700000E-02	1.947175E+00
4.800000E-02	1.961987E+00
4.900000E-02	1.952697E+00
5.000000E-02	1.992042E+00
5.100000E-02	1.954087E+00
5.200000E-02	1.997643E+00
5.300000E-02	1.974339E+00
5.400000E-02	1.993617E+00
5.500000E-02	1.998522E+00
5.600000E-02	1.991858E+00
5.700000E-02	1.977797E+00
5.800000E-02	1.982510E+00
5.900000E-02	1.974953E+00
6.000000E-02	1.971285E+00
6.100000E-02	1.978957E+00
6.200000E-02	1.988361E+00
6.300000E-02	2.001940E+00
6.400000E-02	2.018966E+00
6.500000E-02	2.004232E+00
6.600000E-02	1.988951E+00
6.700000E-02	1.970656E+00
6.800000E-02	1.963604E+00
6.900000E-02	1.999651E+00
7.000000E-02	1.954989E+00
7.100000E-02	1.953234E+00
7.200000E-02	1.982745E+00
7.300000E-02	1.961160E+00
7.400000E-02	1.942912E+00
7.500000E-02	1.954347E+00
7.600000E-02	1.929515E+00
7.700000E-02	1.955066E+00
7.800000E-02	1.937473E+00
7.900000E-02	1.935983E+00
8.000000E-02	1.918525E+00
8.100000E-02	1.947462E+00
8.200000E-02	1.928964E+00
8.300000E-02	1.956904E+00
8.400000E-02	1.942246E+00
8.500000E-02	1.915941E+00
8.600000E-02	1.930787E+00
8.700000E-02	1.929445E+00
8.800000E-02	1.896195E+00
8.900000E-02	1.948302E+00
9.000000E-02	1.902797E+00
9.100000E-02	1.894210E+00
9.200000E-02	1.948895E+00
9.300000E-02	1.911030E+00
9.400000E-02	1.894136E+00
9.500000E-02	1.915448E+00
9.600000E-02	1.922042E+00
9.700000E-02	1.900730E+00
9.800000E-02	1.931979E+00
9.900000E-02	1.914165E+00
1.000000E-01	1.933623E+00
1.010000E-01	1.929952E+00
1.020000E-01	1.949933E+00
1.030000E-01	1.938141E+00
1.040000E-01	1.976456E+00
1.050000E-01	1.952614E+00
1.060000E-01	1.963047E+00
1.070000E-01	1.947717E+00
1.080000E-01	1.948148E+00
1.090000E-01	1.963774E+00
1.100000E-01	1.949455E+00
1.110000E-01	1.951651E+00
1.120000E-01	1.969588E+00
1.130000E-01	1.941175E+00
1.140000E-01	1.920113E+00
1.150000E-01	1.955599E+00
1.160000E-01	1.924830E+00
1.170000E-01	1.925168E+00
1.180000E-01	1.949959E+00
1.190000E-01	1.919191E+00
1.200000E-01	1.955597E+00
1.210000E-01	1.924515E+00
1.220000E-01	1.943651E+00
1.230000E-01	1.963187E+00
1.240000E-01	1.943433E+00
1.250000E-01	1.905046E+00
1.260000E-01	1.933008E+00
1.270000E-01	1.945729E+00
1.280000E-01	1.893447E+00
1.290000E-01	1.941482E+00
1.300000E-01	1.933779E+00
1.310000E-01	1.890124E+00
1.320000E-01	1.893460E+00
1.330000E-01	1.918951E+00
1.340000E-01	1.889850E+00
1.350000E-01	1.894101E+00
1.360000E-01	1.885115E+00
1.370000E-01	1.873087E+00
1.380000E-01	1.899402E+00
1.390000E-01	1.900961E+00
1.400000E-01	1.917818E+00
1.410000E-01	1.915019E+00
1.420000E-01	1.888232E+00
1.430000E-01	1.890250E+00
1.440000E-01	1.914716E+00
1.450000E-01	1.908325E+00
1.460000E-01	1.940930E+00
1.470000E-01	1.903223E+00
1.480000E-01	1.929262E+00
1.490000E-01	1.913725E+00
1.500000E-01	1.933833E+00
1.510000E-01	1.922081E+00
1.520000E-01	1.957527E+00
1.530000E-01	1.948279E+00
1.540000E-01	1.934699E+00
1.550000E-01	1.932454E+00
1.560000E-01	1.927535E+00
1.570000E-01	1.938966E+00
1.580000E-01	1.971082E+00
1.590000E-01	1.916018E+00
1.600000E-01	1.946608E+00
1.610000E-01	1.973964E+00
1.620000E-01	1.949630E+00
1.630000E-01	1.957333E+00
1.640000E-01	1.930923E+00
1.650000E-01	1.919447E+00
